"","subID","N","sigma","H_true","H_subj","noise","lapse","H_subj_EST_avg","H_subj_EST_stder","noise_EST_avg","noise_EST_stder","lapse_EST_avg","lapse_EST_stder","pct_avg","pct_stder"
"158861","150_160_0.05_0.7_0.01_0.2",150,160,0.05,0.7,0.01,0.2,0.711284442854243,0.015451112192785,0.0149726421574625,0.00501581967770575,0.1853764071147,0.0161480391030911,0.427333333333333,0.0107243808995677
"158871","150_160_0.05_0.7_0.5_0.2",150,160,0.05,0.7,0.5,0.2,0.709243013147672,0.0499984105706564,0.71568766832688,0.314542844282587,0.0972612120134029,0.0529282915777388,0.466666666666667,0.013221755360572
"158881","150_160_0.05_0.7_1_0.2",150,160,0.05,0.7,1,0.2,0.732990944643097,0.0507640047070895,0.832187793407886,0.447735138275563,0.246173246332325,0.067338797740855,0.484666666666667,0.0101373286470729
"158891","150_160_0.05_0.7_1.5_0.2",150,160,0.05,0.7,1.5,0.2,0.787168214151274,0.0419641870238865,2.39594114071786,1.01642482894825,0.236762238257381,0.0680880677193467,0.502,0.0128062484748657
"158901","150_160_0.05_0.7_2_0.2",150,160,0.05,0.7,2,0.2,0.501066686202864,0.0677062009376007,1.02689786499321,0.538125994016563,0.179362419563978,0.0719390360065745,0.482,0.0145398558248495
"158911","150_160_0.05_0.7_2.5_0.2",150,160,0.05,0.7,2.5,0.2,0.670734561774847,0.0732019250841918,1.36980549665349,0.990932939622928,0.20886164494653,0.0609767111078401,0.478,0.0124146468653008
"158921","150_160_0.05_0.7_3_0.2",150,160,0.05,0.7,3,0.2,0.684965674566219,0.073559299839484,2.44112786982115,1.2679779559784,0.137870292126159,0.0537776134502697,0.479333333333333,0.008802356586817
"158931","150_160_0.05_0.7_3.5_0.2",150,160,0.05,0.7,3.5,0.2,0.459614781311053,0.107333150596506,0.407283970507714,0.247518739230304,0.254247483331864,0.0576136502966485,0.496,0.0165462315279878
"158941","150_160_0.05_0.7_4_0.2",150,160,0.05,0.7,4,0.2,0.620539758549393,0.0613023502029705,0.403078867379626,0.272518845713249,0.240903620790984,0.0654469904022026,0.481333333333333,0.0136553702184331
"158951","150_160_0.05_0.7_4.5_0.2",150,160,0.05,0.7,4.5,0.2,0.550765561004695,0.0774944365484243,1.17776603179914,0.660709313277511,0.264923528826416,0.0643768129211174,0.504666666666667,0.0131487219488774
"158961","150_160_0.05_0.7_5_0.2",150,160,0.05,0.7,5,0.2,0.570691233681836,0.0786225522560857,1.84642056302343,1.04264162100423,0.21143769916518,0.0662038212520472,0.514,0.0103494497975067
"158971","150_160_0.05_0.7_5.5_0.2",150,160,0.05,0.7,5.5,0.2,0.501341288219124,0.0296625697351324,0.461579260172912,0.358291421861438,0.247466156064426,0.0597231431173524,0.487333333333334,0.0173973178009332
"158981","150_160_0.05_0.7_6_0.2",150,160,0.05,0.7,6,0.2,0.59799489064014,0.0899969140166286,0.0208607691214464,0.0128849994531467,0.257858152848812,0.0634487831791115,0.494,0.0135336799809646
"158991","150_160_0.05_0.7_0.01_0.25",150,160,0.05,0.7,0.01,0.25,0.689825539849298,0.01256407391993,0.0174322548368937,0.0150951578248491,0.232607356884587,0.0270917538830417,0.451333333333333,0.0134458217843608
"159001","150_160_0.05_0.7_0.5_0.25",150,160,0.05,0.7,0.5,0.25,0.618460492234705,0.0499715822248275,0.530963216803925,0.316678901590034,0.254576423012909,0.0560722762910263,0.470666666666667,0.0109859618616073
"159011","150_160_0.05_0.7_1_0.25",150,160,0.05,0.7,1,0.25,0.632896284841385,0.082566018471745,2.03563129512943,0.992985404027849,0.209504314469962,0.0689443079710544,0.471333333333333,0.0194250697124446
"159021","150_160_0.05_0.7_1.5_0.25",150,160,0.05,0.7,1.5,0.25,0.550101194290135,0.118521932088533,3.91806091632368,1.38512170498274,0.198931530324729,0.0635116545469542,0.502,0.0117189305541647
"159031","150_160_0.05_0.7_2_0.25",150,160,0.05,0.7,2,0.25,0.440226768681806,0.0808301162878258,1.35519139414293,0.977270539261612,0.193368686258448,0.0625268418608118,0.501333333333333,0.0142569021620848
"159041","150_160_0.05_0.7_2.5_0.25",150,160,0.05,0.7,2.5,0.25,0.48908150484894,0.0950602551087664,1.16269387192961,0.526323941436455,0.183307424269841,0.0647908997153059,0.489333333333333,0.0139911788788419
"159051","150_160_0.05_0.7_3_0.25",150,160,0.05,0.7,3,0.25,0.591240216447249,0.0753100359615049,0.405773902774436,0.351238265767189,0.265962175556309,0.0620525368457706,0.516666666666667,0.0104822012578407
"159061","150_160_0.05_0.7_3.5_0.25",150,160,0.05,0.7,3.5,0.25,0.565732852334167,0.0467968685715326,0.641525733904118,0.361296372625531,0.197971625125454,0.0559806103735386,0.482666666666667,0.0142013736077071
"159071","150_160_0.05_0.7_4_0.25",150,160,0.05,0.7,4,0.25,0.689304600256737,0.0690497844933563,1.67651532211113,0.944087832388173,0.179898834161585,0.0608149134777066,0.496,0.00637897781973656
"159081","150_160_0.05_0.7_4.5_0.25",150,160,0.05,0.7,4.5,0.25,0.690613621232457,0.0698587448902343,1.10813451001167,0.589028319611057,0.220810442459298,0.0652908235673382,0.490666666666667,0.00954262691270399
"159091","150_160_0.05_0.7_5_0.25",150,160,0.05,0.7,5,0.25,0.521817402926128,0.0435625226296141,0.439006627864001,0.359210265250396,0.154877847784347,0.0409518495916205,0.485333333333334,0.0106481320450764
"159101","150_160_0.05_0.7_5.5_0.25",150,160,0.05,0.7,5.5,0.25,0.455543761303807,0.0757775331007887,0.0334111365084485,0.0246490460444856,0.323298115082977,0.055578437642683,0.507333333333333,0.011819632130642
"159111","150_160_0.05_0.7_6_0.25",150,160,0.05,0.7,6,0.25,0.40862788457304,0.0803705986634938,0.421700176315716,0.380845475212622,0.304577752160664,0.0622272528042651,0.473333333333333,0.014159584286288
"159121","150_160_0.05_0.75_0.01_0",150,160,0.05,0.75,0.01,0,0.744888280874808,0.00315739125798872,0.00752963923096343,0.00266165593596644,0.00504829995663794,0.00111342229188899,0.387333333333333,0.00779046584131474
"159131","150_160_0.05_0.75_0.5_0",150,160,0.05,0.75,0.5,0,0.793673336511853,0.0264771439622903,0.367441285545496,0.112799842892715,0.129022425022833,0.0443795560100288,0.456,0.00745024649521787
"159141","150_160_0.05_0.75_1_0",150,160,0.05,0.75,1,0,0.695567154276455,0.0434242889132493,0.698423364825494,0.242858918633587,0.131195424443704,0.0550454737782145,0.473333333333333,0.0214533660198172
"159151","150_160_0.05_0.75_1.5_0",150,160,0.05,0.75,1.5,0,0.650170847607073,0.046972986591832,0.591302193648306,0.232910548661856,0.118867311484053,0.0483372602890197,0.474666666666667,0.0111908251662348
"159161","150_160_0.05_0.75_2_0",150,160,0.05,0.75,2,0,0.78946651008248,0.0384005159167092,0.538285534971577,0.321967344665094,0.283703906555644,0.0621046812262826,0.497333333333333,0.0106666666666667
"159171","150_160_0.05_0.75_2.5_0",150,160,0.05,0.75,2.5,0,0.542588739118987,0.0901341895366333,0.464955965928778,0.221203904054088,0.284404392395879,0.0635889365869658,0.482666666666667,0.0193013784449853
"159181","150_160_0.05_0.75_3_0",150,160,0.05,0.75,3,0,0.743658471042397,0.0726096440965453,0.290654761918504,0.239230017835428,0.337029243577071,0.0454365776940328,0.491333333333333,0.00807679193128282
"159191","150_160_0.05_0.75_3.5_0",150,160,0.05,0.75,3.5,0,0.686406603408425,0.067965675186988,2.27775580468757,1.00079136491716,0.0851762108239545,0.050875645576772,0.482666666666667,0.0094385602584868
"159201","150_160_0.05_0.75_4_0",150,160,0.05,0.75,4,0,0.60468566722624,0.100208314257869,3.17889265488332,1.41229525549018,0.206800838088312,0.0570712304321258,0.493333333333333,0.0181080433666341
"159211","150_160_0.05_0.75_4.5_0",150,160,0.05,0.75,4.5,0,0.555961844987314,0.0935784738336241,2.8395606206129,1.1261198680837,0.10405748746882,0.0495131346758409,0.494,0.0142100642477761
"159221","150_160_0.05_0.75_5_0",150,160,0.05,0.75,5,0,0.645219651354009,0.0699514684616496,1.12685550380461,0.453529361809951,0.215755809868431,0.0637217994716489,0.487333333333333,0.0106782344682079
"159231","150_160_0.05_0.75_5.5_0",150,160,0.05,0.75,5.5,0,0.667689970542113,0.0694652652298289,0.124381543759515,0.0742338372942687,0.314765729113966,0.0430787919967124,0.492666666666667,0.0138937769176361
"159241","150_160_0.05_0.75_6_0",150,160,0.05,0.75,6,0,0.557220894209625,0.0820718603037957,0.912657366191102,0.681669356768721,0.211176668686819,0.0643903871477209,0.499333333333333,0.0196876849393626
"159251","150_160_0.05_0.75_0.01_0.05",150,160,0.05,0.75,0.01,0.05,0.750879729068696,0.00409957221878175,0.0130275965051131,0.00553660196893024,0.0483366240506015,0.00556328491718568,0.421333333333333,0.00957362632379464
"159261","150_160_0.05_0.75_0.5_0.05",150,160,0.05,0.75,0.5,0.05,0.789837523830205,0.0306955502355924,0.72533081826087,0.147213929011692,0.0779912394309695,0.0413309028594199,0.475333333333333,0.0140563240896608
"159271","150_160_0.05_0.75_1_0.05",150,160,0.05,0.75,1,0.05,0.624353754693203,0.10854938283405,0.863767183820194,0.549427378441821,0.269396716131761,0.0513418263192144,0.494666666666667,0.0124840639157228
"159281","150_160_0.05_0.75_1.5_0.05",150,160,0.05,0.75,1.5,0.05,0.703926879912132,0.091800549908004,1.69230029319759,0.957959658821721,0.168529857897599,0.0579211551072253,0.470666666666667,0.0180588885812534
"159291","150_160_0.05_0.75_2_0.05",150,160,0.05,0.75,2,0.05,0.608927576087247,0.101352658646711,2.68542367791953,1.24841142543428,0.171068451314021,0.055152119973977,0.494,0.0136788563524554
"159301","150_160_0.05_0.75_2.5_0.05",150,160,0.05,0.75,2.5,0.05,0.524853775382803,0.0695753139157934,1.38975215724456,0.994695133110845,0.217665799593122,0.0728441896157472,0.49,0.0139929435479388
"159311","150_160_0.05_0.75_3_0.05",150,160,0.05,0.75,3,0.05,0.577407313557279,0.0538714300722287,0.93414069269519,0.739058723483231,0.301000563761247,0.0558470604194402,0.478,0.0115063053031108
"159321","150_160_0.05_0.75_3.5_0.05",150,160,0.05,0.75,3.5,0.05,0.731187060250448,0.0638962142803786,2.36468205923101,1.03777439307603,0.213803056060747,0.0675100325879402,0.503333333333333,0.0133425893798028
"159331","150_160_0.05_0.75_4_0.05",150,160,0.05,0.75,4,0.05,0.681605651197037,0.0661165528641992,1.9392617630521,1.01964399080572,0.233307905741428,0.0646439853638578,0.484666666666667,0.0100394284427347
"159341","150_160_0.05_0.75_4.5_0.05",150,160,0.05,0.75,4.5,0.05,0.55116403586957,0.062979038526585,1.0732724910498,0.661685805355864,0.218002507043797,0.0447559477921561,0.492,0.0100271237090475
"159351","150_160_0.05_0.75_5_0.05",150,160,0.05,0.75,5,0.05,0.616755523952541,0.0586464493675191,0.450357015853121,0.236961269249732,0.26887679788975,0.0512827199727644,0.507333333333334,0.00913276559468197
"159361","150_160_0.05_0.75_5.5_0.05",150,160,0.05,0.75,5.5,0.05,0.528188628498167,0.0717783126315166,0.472033277212676,0.2771885181976,0.19216596496697,0.0571454964235012,0.492,0.0172934012963055
"159371","150_160_0.05_0.75_6_0.05",150,160,0.05,0.75,6,0.05,0.448405559392326,0.0885798129151244,1.96910954430941,1.06803024341833,0.179084388033211,0.0524225925049049,0.513333333333333,0.0126491106406735
"159381","150_160_0.05_0.75_0.01_0.1",150,160,0.05,0.75,0.01,0.1,0.759474624730799,0.00961126649981058,0.0232556114137889,0.0149019629861639,0.0945102566891489,0.00791322785093148,0.424,0.009542626912704
"159391","150_160_0.05_0.75_0.5_0.1",150,160,0.05,0.75,0.5,0.1,0.766781885865177,0.0258162969253682,0.540570151522303,0.160294255037803,0.110247952712264,0.0484145169286569,0.469333333333333,0.0123007577805317
"159401","150_160_0.05_0.75_1_0.1",150,160,0.05,0.75,1,0.1,0.807697297331428,0.0348915031292129,1.23640087304334,0.440711332500983,0.148377765415695,0.0614315548907595,0.462666666666667,0.014442734941575
"159411","150_160_0.05_0.75_1.5_0.1",150,160,0.05,0.75,1.5,0.1,0.542234441852907,0.0824842698367534,1.26778456868785,0.909055621404205,0.205267707696789,0.060329063497797,0.482,0.0181094068727816
"159421","150_160_0.05_0.75_2_0.1",150,160,0.05,0.75,2,0.1,0.533438072969646,0.0675539609118936,1.27347887931948,0.974749727194438,0.100828721188599,0.0556367849866245,0.491333333333333,0.0124146468653008
"159431","150_160_0.05_0.75_2.5_0.1",150,160,0.05,0.75,2.5,0.1,0.65410697808009,0.0627240281592328,0.401980798418889,0.188340779119774,0.326989805979165,0.0575611864705505,0.485333333333333,0.00824321644044063
"159441","150_160_0.05_0.75_3_0.1",150,160,0.05,0.75,3,0.1,0.722649417846416,0.0606703820347861,1.48513030333222,0.620361777102165,0.223619803793211,0.0659911782493782,0.48,0.0107496769977314
"159451","150_160_0.05_0.75_3.5_0.1",150,160,0.05,0.75,3.5,0.1,0.662486441022145,0.0903312309208905,1.33756585509514,0.915904613141928,0.201254307510862,0.059659971483658,0.516666666666667,0.012501851714698
"159461","150_160_0.05_0.75_4_0.1",150,160,0.05,0.75,4,0.1,0.613751916715682,0.0786226425412911,0.770851035701716,0.721319008140587,0.308722127837811,0.0594230088837603,0.502666666666667,0.0122202018532156
"159471","150_160_0.05_0.75_4.5_0.1",150,160,0.05,0.75,4.5,0.1,0.54341821991342,0.0730306601980349,0.107367961071931,0.0784970797808046,0.198485499143769,0.0638647164477426,0.488,0.0111908251662348
"159481","150_160_0.05_0.75_5_0.1",150,160,0.05,0.75,5,0.1,0.747394532554206,0.0747419270390037,2.33042883273857,0.779290665095506,0.163735155616065,0.0655964348988027,0.483333333333334,0.0102920321572528
"159491","150_160_0.05_0.75_5.5_0.1",150,160,0.05,0.75,5.5,0.1,0.668482424368158,0.0660716462879569,1.24918857717038,0.631055989534484,0.229224252985617,0.0597199811233892,0.508666666666667,0.0153976108456178
"159501","150_160_0.05_0.75_6_0.1",150,160,0.05,0.75,6,0.1,0.477783632309098,0.104272433467533,1.88216411701988,1.09321308526384,0.247374161590838,0.0595785192531732,0.488,0.0135099414698406
"159511","150_160_0.05_0.75_0.01_0.15",150,160,0.05,0.75,0.01,0.15,0.758654292535645,0.0281404752029567,0.037360990454699,0.0207545988329261,0.138699808512209,0.0280350434193747,0.422,0.0153976108456178
"159521","150_160_0.05_0.75_0.5_0.15",150,160,0.05,0.75,0.5,0.15,0.725838737912786,0.0444315477452298,0.504550244945391,0.157219094439312,0.153319605420723,0.0444627453376757,0.438666666666667,0.0087658146325849
"159531","150_160_0.05_0.75_1_0.15",150,160,0.05,0.75,1,0.15,0.714643107307531,0.0549498245165376,0.328336897302446,0.210977480394731,0.310974155347072,0.0530555592649844,0.458,0.0128062484748657
"159541","150_160_0.05_0.75_1.5_0.15",150,160,0.05,0.75,1.5,0.15,0.65923157373703,0.106127354758808,3.00153856185974,1.08803064136796,0.155938598338746,0.0576231787216332,0.499333333333333,0.00996041548045108
"159551","150_160_0.05_0.75_2_0.15",150,160,0.05,0.75,2,0.15,0.584894217183212,0.106255229939703,1.738341757522,1.04449499032622,0.16712898844977,0.0531328692312652,0.486666666666667,0.0122524877796357
"159561","150_160_0.05_0.75_2.5_0.15",150,160,0.05,0.75,2.5,0.15,0.524450856043313,0.116240974167756,1.33224195435763,0.634815503912852,0.256330269880373,0.0693794852500423,0.514666666666667,0.0093650255580913
"159571","150_160_0.05_0.75_3_0.15",150,160,0.05,0.75,3,0.15,0.491637358925308,0.0874559726876237,2.10397439681365,1.21891840698749,0.214505541695169,0.0659387510461237,0.488666666666667,0.00837692303332032
"159581","150_160_0.05_0.75_3.5_0.15",150,160,0.05,0.75,3.5,0.15,0.555746630224231,0.0882336223138053,1.20288698949083,0.714874995049757,0.173114456101638,0.0671815443897854,0.510666666666667,0.0123007577805316
"159591","150_160_0.05_0.75_4_0.15",150,160,0.05,0.75,4,0.15,0.525313296314061,0.104415802551798,2.44296432330676,1.04311667895284,0.147119018413094,0.0541572688436256,0.509333333333333,0.0109409187778589
"159601","150_160_0.05_0.75_4.5_0.15",150,160,0.05,0.75,4.5,0.15,0.573790465006009,0.0705134903947189,0.346092541492575,0.153686295695324,0.231112852516411,0.0575543743030571,0.496666666666667,0.0119773448695216
"159611","150_160_0.05_0.75_5_0.15",150,160,0.05,0.75,5,0.15,0.530142377905801,0.105255474471416,1.03184804296612,0.996647671914037,0.318940329834508,0.0505375989824891,0.476,0.0135973853695808
"159621","150_160_0.05_0.75_5.5_0.15",150,160,0.05,0.75,5.5,0.15,0.447737217253362,0.0747899476049439,0.625855079712198,0.415912230835311,0.244146566881952,0.0586610090312265,0.510666666666667,0.016
"159631","150_160_0.05_0.75_6_0.15",150,160,0.05,0.75,6,0.15,0.532730115987678,0.095712094790725,1.39880055236689,0.945552670004089,0.218052929563735,0.0597945279155723,0.498,0.0117609943310216
"159641","150_160_0.05_0.75_0.01_0.2",150,160,0.05,0.75,0.01,0.2,0.747344393096645,0.00880764688090212,0.0212804272074674,0.0147330574482932,0.189788104019092,0.0109301852632964,0.438,0.0104255147606577
"159651","150_160_0.05_0.75_0.5_0.2",150,160,0.05,0.75,0.5,0.2,0.765283878089483,0.0401938720813196,0.789995078565053,0.184873661740962,0.091029421895668,0.0473253905456758,0.475333333333333,0.00659592092429147
"159661","150_160_0.05_0.75_1_0.2",150,160,0.05,0.75,1,0.2,0.740797695315982,0.0860340058613273,1.67492708763473,0.665787554303498,0.198903150644852,0.0581462494586749,0.492666666666667,0.018283096152957
"159671","150_160_0.05_0.75_1.5_0.2",150,160,0.05,0.75,1.5,0.2,0.692256130273493,0.099925351005297,1.16385441230221,0.895742516139647,0.244634789908018,0.0615474693023335,0.503333333333333,0.0107151675122144
"159681","150_160_0.05_0.75_2_0.2",150,160,0.05,0.75,2,0.2,0.592944597078781,0.0875461698343035,1.74865680952933,1.08181214621442,0.252642573962201,0.066652156469959,0.479333333333333,0.0168493689664598
"159691","150_160_0.05_0.75_2.5_0.2",150,160,0.05,0.75,2.5,0.2,0.624249112314912,0.0904069026143631,0.42825075987944,0.24508149787879,0.289116270752755,0.0621818259069737,0.474,0.0177346699579812
"159701","150_160_0.05_0.75_3_0.2",150,160,0.05,0.75,3,0.2,0.638866390615628,0.0896158471380727,3.24016170462879,1.13738638861072,0.149800561297962,0.0617804916419923,0.5,0.0131468439624436
"159711","150_160_0.05_0.75_3.5_0.2",150,160,0.05,0.75,3.5,0.2,0.589308355648659,0.0805793155355641,2.79361619928419,0.846333844062947,0.119580687731798,0.0551332692234968,0.504,0.0120164496307518
"159721","150_160_0.05_0.75_4_0.2",150,160,0.05,0.75,4,0.2,0.66990665812722,0.0958616762346572,2.56516325316758,1.06724105990182,0.17539199004442,0.066157129256943,0.492666666666667,0.0100590847091167
"159731","150_160_0.05_0.75_4.5_0.2",150,160,0.05,0.75,4.5,0.2,0.581350085464972,0.0881181617802774,0.459179803477479,0.339818355042599,0.271601663240101,0.0593668764141316,0.489333333333334,0.0135973853695808
"159741","150_160_0.05_0.75_5_0.2",150,160,0.05,0.75,5,0.2,0.633133264362216,0.0498551682850116,1.56515802097709,1.00176248872024,0.24431028275884,0.0658529824458846,0.491333333333333,0.0125727512531695
"159751","150_160_0.05_0.75_5.5_0.2",150,160,0.05,0.75,5.5,0.2,0.434633879646639,0.110730779811966,0.725028817137124,0.39060777211809,0.294160885200275,0.0652441869580409,0.528666666666667,0.011463307001359
"159761","150_160_0.05_0.75_6_0.2",150,160,0.05,0.75,6,0.2,0.663431783842264,0.0708957014901761,2.0052126334179,1.16730107657642,0.124118642867217,0.0536570910053945,0.494666666666667,0.0103661367019472
"159771","150_160_0.05_0.75_0.01_0.25",150,160,0.05,0.75,0.01,0.25,0.743279332045787,0.00976532491566642,0.0321866926037832,0.0150129535142856,0.23949836439548,0.0126788621281998,0.447333333333333,0.0144170680740521
"159781","150_160_0.05_0.75_0.5_0.25",150,160,0.05,0.75,0.5,0.25,0.728521754682959,0.0587131658421339,0.759852327975084,0.30951758805984,0.149801677835642,0.0522553285039898,0.431333333333333,0.0147756890754483
"159791","150_160_0.05_0.75_1_0.25",150,160,0.05,0.75,1,0.25,0.718420461013478,0.0547409906853996,1.32832464922117,0.725643241902847,0.166305277870384,0.0681915162644542,0.500666666666667,0.0112634007977549
"159801","150_160_0.05_0.75_1.5_0.25",150,160,0.05,0.75,1.5,0.25,0.59695607979473,0.05966806277407,0.323610124618779,0.192823131608028,0.286999894073852,0.0634822573209873,0.481333333333333,0.0116661375541393
"159811","150_160_0.05_0.75_2_0.25",150,160,0.05,0.75,2,0.25,0.677556253784594,0.0703596902220339,1.60534351229731,0.926706355114914,0.203963187400708,0.064126568322748,0.479333333333333,0.0167906499554343
"159821","150_160_0.05_0.75_2.5_0.25",150,160,0.05,0.75,2.5,0.25,0.610462619917018,0.0401354908129218,1.18600733273917,0.786563032153515,0.254362504845357,0.0669085613623235,0.484,0.0179766652588059
"159831","150_160_0.05_0.75_3_0.25",150,160,0.05,0.75,3,0.25,0.684541786269307,0.0652812955906698,1.98582745925091,0.773725277080803,0.156187233981843,0.0583899742742719,0.49,0.010243938285881
"159841","150_160_0.05_0.75_3.5_0.25",150,160,0.05,0.75,3.5,0.25,0.595516854036052,0.0910052290735922,1.88729564630219,1.06082125296838,0.220992803176575,0.0533666899548045,0.486666666666667,0.0103756600266034
"159851","150_160_0.05_0.75_4_0.25",150,160,0.05,0.75,4,0.25,0.527000059894239,0.0992538064133631,1.57406358451575,0.891367391217672,0.231770381269924,0.0552150331390753,0.515333333333333,0.0143346252647735
"159861","150_160_0.05_0.75_4.5_0.25",150,160,0.05,0.75,4.5,0.25,0.488871260354036,0.103625281822933,3.21774906347904,1.18019861288517,0.164119989953796,0.0558546920398373,0.490666666666667,0.0133036707085296
